15.5231, 1939, Luty 
21.1669, 1939, Marzec 
21.9236, 1939, Kwiecieñ 
33.5324, 1939, Maj 
142.818, 1939, Czerwiec 
252.86, 1939, Lipiec 
229.253, 1939, Sierpieñ 
137.848, 1939, Wrzesieñ 
82.6768, 1939, PaŸdziernik 
28.2852, 1939, Listopad 
1.25836, 1939, Grudzieñ 
8.64138, 1940, Styczeñ 
20.2311, 1940, Luty 
31.1418, 1940, Marzec 
34.7541, 1940, Kwiecieñ 
63.2563, 1940, Maj 
172.349, 1940, Czerwiec 
262.346, 1940, Lipiec 
279.852, 1940, Sierpieñ 
115.757, 1940, Wrzesieñ 
60.4436, 1940, PaŸdziernik 
35.9827, 1940, Listopad 
11.3076, 1940, Grudzieñ 
17.5594, 1941, Styczeñ 
11.7205, 1941, Luty 
10.6397, 1941, Marzec 
30.822, 1941, Kwiecieñ 
55.8814, 1941, Maj 
159.18, 1941, Czerwiec 
224.8, 1941, Lipiec 
208.425, 1941, Sierpieñ 
136.527, 1941, Wrzesieñ 
57.4716, 1941, PaŸdziernik 
20.5937, 1941, Listopad 
14.4322, 1941, Grudzieñ 
15.146, 1942, Styczeñ 
28.6559, 1942, Luty 
10.7925, 1942, Marzec 
38.6266, 1942, Kwiecieñ 
44.79, 1942, Maj 
138.471, 1942, Czerwiec 
330.852, 1942, Lipiec 
293.417, 1942, Sierpieñ 
181.236, 1942, Wrzesieñ 
29.3864, 1942, PaŸdziernik 
10.5131, 1942, Listopad 
20.0006, 1942, Grudzieñ 
26.8897, 1943, Styczeñ 
7.30436, 1943, Luty 
12.7877, 1943, Marzec 
52.0712, 1943, Kwiecieñ 
59.2516, 1943, Maj 
134.973, 1943, Czerwiec 
274.413, 1943, Lipiec 
215.827, 1943, Sierpieñ 
184.584, 1943, Wrzesieñ 
84.7898, 1943, PaŸdziernik 
16.9212, 1943, Listopad 
2.96774, 1943, Grudzieñ 
20.3084, 1944, Styczeñ 
28.5623, 1944, Luty 
40.7667, 1944, Marzec 
32.9803, 1944, Kwiecieñ 
33.85, 1944, Maj 
145.103, 1944, Czerwiec 
308.313, 1944, Lipiec 
288.867, 1944, Sierpieñ 
140.008, 1944, Wrzesieñ 
79.3097, 1944, PaŸdziernik 
23.992, 1944, Listopad 
9.11948, 1944, Grudzieñ 
24.7048, 1945, Styczeñ 
6.16995, 1945, Luty 
7.08934, 1945, Marzec 
40.0746, 1945, Kwiecieñ 
45.5255, 1945, Maj 
141.438, 1945, Czerwiec 
309.369, 1945, Lipiec 
229.109, 1945, Sierpieñ 
202.045, 1945, Wrzesieñ 
76.4292, 1945, PaŸdziernik 
16.6912, 1945, Listopad 
4.54407, 1945, Grudzieñ 
1.75603, 1946, Styczeñ 
14.2882, 1946, Luty 
14.5608, 1946, Marzec 
44.3576, 1946, Kwiecieñ 
56.4068, 1946, Maj 
178.361, 1946, Czerwiec 
273.906, 1946, Lipiec 
281.347, 1946, Sierpieñ 
133.473, 1946, Wrzesieñ 
77.7044, 1946, PaŸdziernik 
66.7255, 1946, Listopad 
22.6696, 1946, Grudzieñ 
17.0775, 1947, Styczeñ 
13.2529, 1947, Luty 
20.5336, 1947, Marzec 
25.461, 1947, Kwiecieñ 
42.854, 1947, Maj 
111.627, 1947, Czerwiec 
289.364, 1947, Lipiec 
287.509, 1947, Sierpieñ 
244.951, 1947, Wrzesieñ 
63.017, 1947, PaŸdziernik 
6.44128, 1947, Listopad 
15.1052, 1947, Grudzieñ 
21.184, 1948, Styczeñ 
20.1762, 1948, Luty 
19.6219, 1948, Marzec 
40.4647, 1948, Kwiecieñ 
59.4216, 1948, Maj 
134.443, 1948, Czerwiec 
278.011, 1948, Lipiec 
261.614, 1948, Sierpieñ 
161.732, 1948, Wrzesieñ 
58.7658, 1948, PaŸdziernik 
62.2387, 1948, Listopad 
5.13441, 1948, Grudzieñ 
7.86124, 1949, Styczeñ 
14.6063, 1949, Luty 
13.0498, 1949, Marzec 
39.6758, 1949, Kwiecieñ 
67.2664, 1949, Maj 
138.945, 1949, Czerwiec 
301.427, 1949, Lipiec 
239.695, 1949, Sierpieñ 
211.892, 1949, Wrzesieñ 
85.6469, 1949, PaŸdziernik 
8.49027, 1949, Listopad 
1.43316, 1949, Grudzieñ 
13.661, 1950, Styczeñ 
16.8947, 1950, Luty 
23.809, 1950, Marzec 
14.286, 1950, Kwiecieñ 
40.1394, 1950, Maj 
129.553, 1950, Czerwiec 
305.473, 1950, Lipiec 
227.764, 1950, Sierpieñ 
176.793, 1950, Wrzesieñ 
48.6811, 1950, PaŸdziernik 
23.2498, 1950, Listopad 
5.88732, 1950, Grudzieñ 
9.16194, 1951, Styczeñ 
4.81436, 1951, Luty 
28.3158, 1951, Marzec 
35.804, 1951, Kwiecieñ 
49.4651, 1951, Maj 
142.016, 1951, Czerwiec 
264.72, 1951, Lipiec 
222.841, 1951, Sierpieñ 
132.636, 1951, Wrzesieñ 
68.4243, 1951, PaŸdziernik 
29.8797, 1951, Listopad 
2.48916, 1951, Grudzieñ 
6.50799, 1952, Styczeñ 
13.0193, 1952, Luty 
21.2703, 1952, Marzec 
33.2554, 1952, Kwiecieñ 
53.1473, 1952, Maj 
150.108, 1952, Czerwiec 
240.973, 1952, Lipiec 
218.71, 1952, Sierpieñ 
109.079, 1952, Wrzesieñ 
70.3796, 1952, PaŸdziernik 
6.37721, 1952, Listopad 
17.2182, 1952, Grudzieñ 
19.766, 1953, Styczeñ 
6.55607, 1953, Luty 
12.4149, 1953, Marzec 
33.97, 1953, Kwiecieñ 
35.9988, 1953, Maj 
163.217, 1953, Czerwiec 
279.939, 1953, Lipiec 
265.872, 1953, Sierpieñ 
163.98, 1953, Wrzesieñ 
82.1843, 1953, PaŸdziernik 
9.34745, 1953, Listopad 
2.80627, 1953, Grudzieñ 
16.2068, 1954, Styczeñ 
22.7791, 1954, Luty 
13.2986, 1954, Marzec 
23.9819, 1954, Kwiecieñ 
44.971, 1954, Maj 
150.011, 1954, Czerwiec 
279.325, 1954, Lipiec 
241.054, 1954, Sierpieñ 
217.987, 1954, Wrzesieñ 
68.5924, 1954, PaŸdziernik 
2.02737, 1954, Listopad 
12.0228, 1954, Grudzieñ 
17.1391, 1955, Styczeñ 
4.23335, 1955, Luty 
18.8458, 1955, Marzec 
32.6847, 1955, Kwiecieñ 
56.3406, 1955, Maj 
154.39, 1955, Czerwiec 
